scene,content_type,tmo,jod,jod_low,jod_high
Face3,faces,125_320_ContentAware,-0.70978009785185,-1.57005169180481,-0.00163433587859189
Face3,faces,125_40000_Fixed,-1.0193644208278,-2.19729623730736,0.270221914516346
Face3,faces,125_40000_ContentAware,1.03627290303873,-0.0401703480218817,2.29030473233088
Face3,faces,125_64_Fixed,-2.39516508976299,-3.95448805910581,-1.35580059204675
Face3,faces,125_64_ContentAware,-2.00803159613127,-3.204906618100018,-1.20281448590745
Face3,faces,125_8000_Fixed,-1.07315316987408,-1.89816280221741,-0.417883358122862
Face3,faces,125_8000_ContentAware,-1.1265152227747,-2.15727726465483,-0.307452296185809
Face3,faces,250_1600_Fixed,1.05695948763554,0.285157216295257,1.94525564456662
Face3,faces,250_1600_ContentAware,1.07030525759972,-0.005840480569324,2.70510433466639
Face3,faces,250_320_Fixed,0.186261143649764,-0.651727611013001,1.33775503374879
Face3,faces,250_320_ContentAware,-0.0580434376666394,-0.735924060177229,0.60529452798666
Face3,faces,250_40000_Fixed,0.727752571384882,-0.30512198827272,1.70359718569401
Face3,faces,250_40000_ContentAware,0.830153651173486,-0.431689924366228,2.6015272640285
Face3,faces,250_64_Fixed,-0.151554841177159,-1.45283931055682,0.981823364449785
Face3,faces,250_64_ContentAware,-1.22353288546557,-2.14298511422921,-0.348913738911229
Face3,faces,250_8000_Fixed,0.76471817575664,0.161323047204889,1.35912080913242
Face3,faces,250_8000_ContentAware,1.55745319264272,0.420725572463284,3.76531787468513
Face3,faces,500_1600_Fixed,2.1976916572275,1.31999539351143,3.5472693796096
Face3,faces,500_1600_ContentAware,1.56306005811935,0.509486930723443,2.978496199100035
Face3,faces,500_320_Fixed,0.811406752105408,-0.25167476285106,1.92766482396761
Face3,faces,500_320_ContentAware,1.32163631054385,0.470586284143743,2.29082412301775
Face3,faces,500_40000_Fixed,2.16290265533158,1.00569815903878,3.90643730197339
Face3,faces,500_40000_ContentAware,2.33375193555142,1.1584556864669,3.93095939292901
Face3,faces,500_64_Fixed,-0.556074659351254,-2.00434878799105,0.428732803485319
Face3,faces,500_64_ContentAware,-0.566117071439002,-1.51894893425634,0.147759391353405
Face3,faces,500_8000_Fixed,2.68845710632424,1.68822241662622,4.34380829183445
Face3,faces,500_8000_ContentAware,2.48094074402214,1.00777410480674,4.40459847041969
Face3,faces,63_1600_Fixed,-2.11929767355826,-4.05405709077,-0.97405551989136
Face3,faces,63_1600_ContentAware,-1.12787778326676,-2.10494232935613,-0.108113744737636
Face3,faces,63_320_Fixed,-4.2849352668089,-6.50804471769258,-2.1129365931882
Face3,faces,63_320_ContentAware,-1.45431886584626,-2.72038446284742,-0.463678883886423
Face3,faces,63_40000_Fixed,-2.48470137357414,-4.8258954506467,-1.10247518660321
Face3,faces,63_40000_ContentAware,-1.24537873590718,-2.20263924838978,-0.589553212409001
Face3,faces,63_64_Fixed,-2.17203705239314,-3.79868860394188,-1.04520589166593
Face3,faces,63_64_ContentAware,-2.493742477815,-4.05441796097638,-1.11651361869151
Face3,faces,63_8000_Fixed,-2.52521370014472,-4.03418698465901,-1.25160841502195
Face3,faces,63_8000_ContentAware,-1.60952788092673,-2.97175269715541,-0.666172008130456
Face1,faces,1000_1000000_Fixed,1.84679697022164,0.496917821115113,3.03903689103615
Face1,faces,1000_1600_Fixed,-0.1340404900804,-1.42552091680088,0.717724214241478
Face1,faces,1000_1600_ContentAware,-0.119188327496963,-1.32931467750153,0.983716450784772
Face1,faces,1000_320_Fixed,-1.53793292715847,-6.55391054774973,-0.795394124959773
Face1,faces,1000_320_ContentAware,-1.34046512161126,-2.69129318693263,-0.740014670371846
Face1,faces,1000_40000_Fixed,2.22043675144543,0.699085472554945,4.02041608398773
Face1,faces,1000_40000_ContentAware,2.19038107037545,0.758504729991259,3.4937157552176
Face1,faces,1000_64_Fixed,-10.8949486453785,-18.3639744337254,-2.70937895421972
Face1,faces,1000_64_ContentAware,-7.7645810461887,-11.8279512286765,-1.68053778815815
Face1,faces,1000_8000_Fixed,1.60568417207944,0.0335716527693169,3.80296453664814
Face1,faces,1000_8000_ContentAware,1.95361818179705,0.577306856395192,3.50243398174784
Face1,faces,125_1600_Fixed,2.01022517910184,0.593471291339306,3.63150635179416
Face1,faces,125_1600_ContentAware,1.90792776229352,0.645081245556729,3.17078536642406
Face1,faces,125_320_Fixed,-0.960581898959345,-2.76073817743571,-0.0032854470314388
Face1,faces,125_320_ContentAware,0.0702492222869819,-0.965044708402306,0.816369391283728
Face1,faces,125_40000_Fixed,2.25188595596046,0.828263165266233,3.89622976419621
Face1,faces,125_40000_ContentAware,3.09958332241336,1.30633789362492,4.73521437632525
Face1,faces,125_64_Fixed,-1.70232235929036,-6.01248845178357,-0.873568420353143
Face1,faces,125_64_ContentAware,-5.04630856309412,-10.4563071260897,-1.68241858537588
Face1,faces,125_8000_Fixed,4.071000122280873,2.45689392308106,6.1611378880385
Face1,faces,125_8000_ContentAware,2.55774061592972,0.839609342630677,4.72657787723515
Face1,faces,250_1600_Fixed,1.03556899823672,-0.454354138669697,2.30391361173594
Face1,faces,250_1600_ContentAware,0.533370414915947,-0.682558133136016,1.42166093919268
Face1,faces,250_320_Fixed,-0.485170580243657,-1.73830590336651,0.258629918088365
Face1,faces,250_320_ContentAware,0.0503744517494267,-1.13567765017728,0.949813262128735
Face1,faces,250_40000_Fixed,1.5129816154997,0.206871828333212,2.9257439556173
Face1,faces,250_40000_ContentAware,2.71180904716964,1.01308807891914,4.28636441941288
Face1,faces,250_64_Fixed,-3.57108409749126,-8.83565655362568,-1.75165415524407
Face1,faces,250_64_ContentAware,-3.61967509040944,-7.43690468553335,-1.57830404900016
Face1,faces,250_8000_Fixed,2.5528979525859,0.942062361775455,3.97104780744189
Face1,faces,250_8000_ContentAware,2.18246549638465,0.672281858163509,3.58160150048016
Face1,faces,500_1600_Fixed,1.03505105046574,-0.218239252850571,2.28828733173639
Face1,faces,500_1600_ContentAware,0.68402479923976,-0.506929757147935,1.81173410709711
Face1,faces,500_320_Fixed,-1.05378240001569,-4.10641476634264,-0.209826509604774
Face1,faces,500_320_ContentAware,-3.06614196837128,-5.89272922862684,-1.10811476297959
Face1,faces,500_40000_Fixed,3.21893734696323,1.11569898640612,4.85575724712339
Face1,faces,500_40000_ContentAware,3.46081576364399,1.55451975424643,6.51338383833006
Face1,faces,500_64_Fixed,-7.85944411054861,-11.0971182979179,-1.63089869359278
Face1,faces,500_64_ContentAware,-5.33192070133396,-8.80208623381084,-1.57984767065291
Face1,faces,500_8000_Fixed,1.94579402163524,0.553767163070696,3.25363934159156
Face1,faces,500_8000_ContentAware,2.76615271403507,1.12361344278899,4.51301085241005
Face1,faces,63_1600_Fixed,1.22606875341755,-0.0457132691745043,2.73693315990632
Face1,faces,63_1600_ContentAware,1.90705608829407,0.454869199296882,3.39535715589653
Face1,faces,63_320_Fixed,0.227676795421608,-0.920968823590516,1.33814426678646
Face1,faces,63_320_ContentAware,0.150122212247223,-1.36067307771249,1.12339446389384
Face1,faces,63_40000_Fixed,0.811866175313064,-0.648187928603268,2.51885681212797
Face1,faces,63_40000_ContentAware,0.87249199191873,-0.462541091185293,2.90118655914983
Face1,faces,63_64_Fixed,-1.24749848388775,-2.9468370947263,-0.735801089076481
Face1,faces,63_64_ContentAware,-1.77236129518417,-4.40556678620025,-0.896174761706455
Face1,faces,63_8000_Fixed,2.22311197002274,0.697143075026066,3.74369717898119
Face1,faces,63_8000_ContentAware,0.6044800208703,-0.3210002939170018,1.68021734024227
Courtyard,UGC,1000_1000000_Fixed,1.7422750304716,1.14843221279452,3.02541842793129
Courtyard,UGC,1000_1600_Fixed,2.23944406645158,1.08678757535684,4.60398845815319
Courtyard,UGC,1000_1600_ContentAware,3.05579335171351,1.52674742127611,6.56232149788225
Courtyard,UGC,1000_320_Fixed,0.387480779373193,-0.749324014328869,1.73691103861388
Courtyard,UGC,1000_320_ContentAware,1.70936338773863,0.984298808173915,3.18109382031395
Courtyard,UGC,1000_40000_Fixed,3.0428777630502,1.72199566076915,6.05683607954032
Courtyard,UGC,1000_40000_ContentAware,2.2116956691742,1.17036631855807,4.04680592860214
Courtyard,UGC,1000_64_Fixed,-0.893663914237349,-1.91546814740389,0.0305142358800127
Courtyard,UGC,1000_64_ContentAware,-0.586141040305742,-1.56090762283471,0.202998263860137
Courtyard,UGC,1000_8000_Fixed,1.72184830602758,0.832565031238956,3.58031755714494
Courtyard,UGC,1000_8000_ContentAware,0.691688667479725,0.0496415842020243,1.74869943544746
Courtyard,UGC,125_1600_Fixed,-0.777488284424993,-2.50986346062821,0.0803397207340331
Courtyard,UGC,125_1600_ContentAware,-0.627818994559576,-2.05732371902069,0.554910047895467
Courtyard,UGC,125_320_Fixed,-0.416355457103657,-1.97114689450997,0.565956911503122
Courtyard,UGC,125_320_ContentAware,0.0728697603673672,-0.488202142073092,0.727075762957371
Courtyard,UGC,125_40000_Fixed,0.081262613476013,-0.645575692414523,0.739558753605605
Courtyard,UGC,125_40000_ContentAware,-0.552380669643988,-1.92758708189163,0.497212733762288
Courtyard,UGC,125_64_Fixed,-2.24462115745799,-3.56130950767469,-1.43667995091602
Courtyard,UGC,125_64_ContentAware,-1.69976210248564,-2.81279462551178,-1.11217974260102
Courtyard,UGC,125_8000_Fixed,-0.576875813353326,-1.77518489210982,0.685768424698727
Courtyard,UGC,125_8000_ContentAware,-0.931331047985979,-2.51704561003345,-0.117247147098182
Courtyard,UGC,250_1600_Fixed,0.831996645841125,0.115643944577319,2.26910305852759
Courtyard,UGC,250_1600_ContentAware,0.89135520285785,0.0347124885562055,1.68734008712227
Courtyard,UGC,250_320_Fixed,0.497721340818323,-0.596275134274061,1.50643590068184
Courtyard,UGC,250_320_ContentAware,0.85678077592922,0.142782932207868,1.60577283711408
Courtyard,UGC,250_40000_Fixed,0.088286376836236,-0.689212053017534,0.990506115466857
Courtyard,UGC,250_40000_ContentAware,0.693932597375528,-0.321711752911322,2.39412243276123
Courtyard,UGC,250_64_Fixed,-0.445146763972589,-1.35383901539102,0.245950859423065
Courtyard,UGC,250_64_ContentAware,-1.06605425851975,-4.99880612364607,-0.155987165594581
Courtyard,UGC,250_8000_Fixed,0.405981536704039,-0.308570935426444,1.0707784415489
Courtyard,UGC,250_8000_ContentAware,1.41540516562009,0.475490592826001,2.82309325995685
Courtyard,UGC,500_1600_Fixed,2.70551269747549,1.0381249130839,5.46484301917978
Courtyard,UGC,500_1600_ContentAware,1.88777652327152,1.03986520316403,3.50934638502104
Courtyard,UGC,500_320_Fixed,0.694934577400297,-0.317411586226442,1.98910931557304
Courtyard,UGC,500_320_ContentAware,0.552072860792394,-0.328540851492839,1.64702339785249
Courtyard,UGC,500_40000_Fixed,2.00954870173942,1.2530543363816,3.38322034636791
Courtyard,UGC,500_40000_ContentAware,1.46671827907377,0.238953848246878,3.49468489467462
Courtyard,UGC,500_64_Fixed,-0.975595143855489,-1.77423755190614,-0.235602595974562
Courtyard,UGC,500_64_ContentAware,-0.967333762454747,-2.15881308660065,-0.0881565997848386
Courtyard,UGC,500_8000_Fixed,2.05483673472749,0.822044841076987,3.58974000168445
Courtyard,UGC,500_8000_ContentAware,1.78082617162965,1.02130087755172,3.07389136442091
Courtyard,UGC,63_1600_Fixed,-3.38420981298294,-5.62736882965535,-1.79447883675862
Courtyard,UGC,63_1600_ContentAware,-1.8428521889849,-2.91029949135757,-1.11391269468175
Courtyard,UGC,63_320_Fixed,-0.785248570875182,-1.99942518649053,-0.122837742079162
Courtyard,UGC,63_320_ContentAware,-1.92792913853215,-3.21333661743179,-0.882092800701421
Courtyard,UGC,63_40000_Fixed,-2.16627651894456,-3.32751988788446,-1.42485504206688
Courtyard,UGC,63_40000_ContentAware,-2.46797494100112,-7.90336591991986,-0.993578523250917
Courtyard,UGC,63_64_Fixed,-1.46772685081826,-3.15517168648714,-0.599767302158525
Courtyard,UGC,63_64_ContentAware,-3.86905277371968,-6.54959439602291,-2.44101017347266
Courtyard,UGC,63_8000_Fixed,-2.80874069100958,-6.25217719745606,-1.66415612962022
Courtyard,UGC,63_8000_ContentAware,-2.30970568618683,-4.17330470115285,-0.843628763216106
Earth,productivity,1000_1000000_Fixed,1.69565388930138,0.690555698594103,3.28671494821983
Earth,productivity,1000_1600_Fixed,1.20584717013033,0.676581048478256,1.97638106923091
Earth,productivity,1000_1600_ContentAware,1.2552487106246,0.289556255954665,4.26606834282123
Earth,productivity,1000_320_Fixed,0.189136582785463,-0.875801923688669,1.19787293942117
Earth,productivity,1000_320_ContentAware,0.680926876539318,-0.147105728441405,1.8185083696339
Earth,productivity,1000_40000_Fixed,1.01221689297381,0.205049812334255,1.9857045311217
Earth,productivity,1000_40000_ContentAware,2.5149026180743,1.37546940303749,5.25957161398705
Earth,productivity,1000_64_Fixed,-1.15284369423714,-2.66575535419868,0.087930276845618
Earth,productivity,1000_64_ContentAware,-1.76856809951521,-3.36509381807058,-0.6882100024036128
Earth,productivity,1000_8000_Fixed,1.79779340489268,0.902215133743097,3.30564631971092
Earth,productivity,1000_8000_ContentAware,2.42813892184075,1.20924092490347,5.32712438714841
Earth,productivity,125_1600_Fixed,-0.552678704986855,-1.43216598944316,0.137434059993533
Earth,productivity,125_1600_ContentAware,-0.913717026972801,-1.91720793364039,-0.373175135801507
Earth,productivity,125_320_Fixed,-1.02604010654724,-1.98488376935985,-0.395533206208688
Earth,productivity,125_320_ContentAware,-1.01011906936046,-2.07405126535442,-0.223807728107562
Earth,productivity,125_40000_Fixed,-0.225017803117872,-1.16573020963129,0.590711872292611
Earth,productivity,125_40000_ContentAware,-0.189575172640978,-0.993279482428866,0.450566288739472
Earth,productivity,125_64_Fixed,-0.983313737521766,-2.39472373241095,0.152277204093231
Earth,productivity,125_64_ContentAware,-1.409368739010005,-2.6948994298732,-0.488341194274088
Earth,productivity,125_8000_Fixed,-0.109553860829381,-1.01144323060483,0.58081821262696
Earth,productivity,125_8000_ContentAware,-0.748301648891155,-1.8784543328067,0.215810789647725
Earth,productivity,250_1600_Fixed,0.150274236626394,-0.821503225389729,1.41569113740929
Earth,productivity,250_1600_ContentAware,0.992478300818104,0.192195334620389,1.92877222289685
Earth,productivity,250_320_Fixed,-0.145000736406038,-1.07241585002673,0.800673123626689
Earth,productivity,250_320_ContentAware,0.459420206591243,-0.382287260812915,1.66894622382637
Earth,productivity,250_40000_Fixed,0.698767493648541,-0.166305940726749,1.50366579515573
Earth,productivity,250_40000_ContentAware,1.05275352533931,0.25958353182836,2.16435067815231
Earth,productivity,250_64_Fixed,-0.670987782577167,-1.81154300975286,0.327625171448343
Earth,productivity,250_64_ContentAware,-0.652779376117362,-1.83751515736932,0.0622395946694582
Earth,productivity,250_8000_Fixed,1.96587941529547,1.0893650066823,3.19735400787972
Earth,productivity,250_8000_ContentAware,1.30673106162464,0.550356146376962,2.39018401960643
Earth,productivity,500_1600_Fixed,0.942692019738885,0.2100004796090187,1.81840113816767
Earth,productivity,500_1600_ContentAware,1.47153391270563,0.548100789016127,3.01316016116155
Earth,productivity,500_320_Fixed,0.587921814978517,-0.0176851882575646,1.43460471828928
Earth,productivity,500_320_ContentAware,1.0160466558579,0.148674337222841,2.31237332157518
Earth,productivity,500_40000_Fixed,1.84297438017315,1.32864611483691,2.96450474533095
Earth,productivity,500_40000_ContentAware,1.34546678427952,0.483132750116886,2.86822094970222
Earth,productivity,500_64_Fixed,-0.785015711496449,-2.41495194177272,0.199278346421584
Earth,productivity,500_64_ContentAware,-1.19420537153291,-2.26942615504735,-0.351784019768592
Earth,productivity,500_8000_Fixed,0.520886621143851,-0.401925129136154,1.83090121436095
Earth,productivity,500_8000_ContentAware,2.32336784937745,1.07367091643099,4.4746466866875
Earth,productivity,63_1600_Fixed,-0.838245883250072,-2.03984463999067,0.0668147351679533
Earth,productivity,63_1600_ContentAware,-1.0429533976307,-1.93969928515001,-0.223539953514003
Earth,productivity,63_320_Fixed,-2.438699910007484,-4.13647557749886,-1.41159785261902
Earth,productivity,63_320_ContentAware,-1.60140082807245,-2.75274721238855,-0.711406710559052
Earth,productivity,63_40000_Fixed,-1.51988384943504,-2.68196870594854,-0.802927810856416
Earth,productivity,63_40000_ContentAware,-1.54182488457931,-2.86394596204523,-0.614907204648943
Earth,productivity,63_64_Fixed,-2.91872213905789,-11.4099097136986,-1.83881882812149
Earth,productivity,63_64_ContentAware,-2.26091411775568,-3.76029983900617,-1.39133544212223
Earth,productivity,63_8000_Fixed,-0.984649411452908,-2.15423284147248,-0.103545961135035
Earth,productivity,63_8000_ContentAware,-0.772678194203526,-2.20448594166177,0.191371444744496
Werewolf,entertainment,1000_1000000_Fixed,2.08315506934703,1.27103014759428,3.32841154396668
Werewolf,entertainment,1000_1600_Fixed,1.47513395296021,0.507277578235371,3.11146464415588
Werewolf,entertainment,1000_1600_ContentAware,1.65552119073838,0.63960082427536,3.541656043026
Werewolf,entertainment,1000_320_Fixed,0.235877694567786,-0.492423601379888,1.13920662257264
Werewolf,entertainment,1000_320_ContentAware,0.798816830616023,-0.216736055343626,2.26014453546713
Werewolf,entertainment,1000_40000_Fixed,2.00877690745713,1.02211693245598,4.05125976708664
Werewolf,entertainment,1000_40000_ContentAware,1.10715857125711,0.539634911099184,2.07096635928802
Werewolf,entertainment,1000_64_Fixed,-0.308851846424949,-1.26269694972625,0.624532791672388
Werewolf,entertainment,1000_64_ContentAware,-3.58991488429562,-12.5316667913728,-2.01348835746085
Werewolf,entertainment,1000_8000_Fixed,1.49153864619664,0.589834732882013,2.70474578660624
Werewolf,entertainment,1000_8000_ContentAware,1.97185517515215,1.12715151083393,3.28177506313819
Werewolf,entertainment,125_1600_Fixed,-0.154517072976525,-1.09571843517303,0.940480570327917
Werewolf,entertainment,125_1600_ContentAware,0.951916087460058,0.167059603205096,2.18959024361913
Werewolf,entertainment,125_320_Fixed,-0.193126568252993,-1.20549733299204,0.547991695336467
Werewolf,entertainment,125_320_ContentAware,0.223254242955611,-0.663044449221755,1.3997936665566
Werewolf,entertainment,125_40000_Fixed,-0.883859091382523,-2.36880629830165,0.0918964083546055
Werewolf,entertainment,125_40000_ContentAware,-0.117761177503012,-1.30345990173981,1.05138105819592
Werewolf,entertainment,125_64_Fixed,-1.4792175728396,-2.57509206617213,-0.760311942358017
Werewolf,entertainment,125_64_ContentAware,-1.54375446605204,-2.52837799057105,-0.931548043964063
Werewolf,entertainment,125_8000_Fixed,-0.074379592273925,-0.950038823922212,0.73646279307195
Werewolf,entertainment,125_8000_ContentAware,0.14576631113652,-0.759813522873383,1.19501708035756
Werewolf,entertainment,250_1600_Fixed,0.544899503933374,-0.125037051383078,1.91957009250402
Werewolf,entertainment,250_1600_ContentAware,1.05879333008845,0.233499691649623,2.59210036951141
Werewolf,entertainment,250_320_Fixed,0.644302539062174,-0.0354037402138701,1.69514850151098
Werewolf,entertainment,250_320_ContentAware,0.400553991249231,-0.409321971512893,1.65908268800536
Werewolf,entertainment,250_40000_Fixed,0.301740196516464,-0.606502894716989,2.00367304579179
Werewolf,entertainment,250_40000_ContentAware,0.322100069148524,-0.734717112739589,1.36475275169524
Werewolf,entertainment,250_64_Fixed,-0.548487246892187,-1.49382556206391,0.315813361927067
Werewolf,entertainment,250_64_ContentAware,-1.51940133771175,-4.41759384180904,-0.679095396750438
Werewolf,entertainment,250_8000_Fixed,0.934656604430675,-0.0273903000403042,2.10827419013278
Werewolf,entertainment,250_8000_ContentAware,0.785720132652964,-0.0143232317480177,1.96253529694013
Werewolf,entertainment,500_1600_Fixed,2.20432565919419,1.07641036502487,4.7658546642233
Werewolf,entertainment,500_1600_ContentAware,1.49702974704124,0.952591006379475,2.68492624900059
Werewolf,entertainment,500_320_Fixed,0.472294447523957,-0.250249578949914,1.27566892883549
Werewolf,entertainment,500_320_ContentAware,0.711609692348608,0.0687537701297426,1.53666718051852
Werewolf,entertainment,500_40000_Fixed,1.49779000906731,0.604515689842887,2.95804125530265
Werewolf,entertainment,500_40000_ContentAware,0.93178739441474,0.083870448023509,2.18935039552051
Werewolf,entertainment,500_64_Fixed,-1.30328047271146,-3.0752363989901,-0.444050641184785
Werewolf,entertainment,500_64_ContentAware,-1.11216435333203,-2.53237879519259,-0.147950819038707
Werewolf,entertainment,500_8000_Fixed,1.27139603474478,0.336291853300622,3.24295655395099
Werewolf,entertainment,500_8000_ContentAware,1.22967295749579,0.46152332223051,2.89149007107356
Werewolf,entertainment,63_1600_Fixed,-1.01722555028097,-1.85089045998609,-0.256361565547743
Werewolf,entertainment,63_1600_ContentAware,-1.34634064553027,-2.64474221839478,-0.493287733128714
Werewolf,entertainment,63_320_Fixed,-1.87663228008833,-3.48835325163523,-0.819380710261241
Werewolf,entertainment,63_320_ContentAware,-2.16162552210036,-4.88704050505239,-1.32470600050714
Werewolf,entertainment,63_40000_Fixed,-1.37569494109767,-3.088277716022,-0.511345565457862
Werewolf,entertainment,63_40000_ContentAware,-0.586526153941285,-1.69238270852716,0.00505226634810767
Werewolf,entertainment,63_64_Fixed,-2.35443093307003,-3.82720429743252,-1.4627799559425
Werewolf,entertainment,63_64_ContentAware,-2.30262294405816,-4.17936322097817,-1.50393323997465
Werewolf,entertainment,63_8000_Fixed,-2.54679123377282,-4.47992962034396,-1.03281687721004
Werewolf,entertainment,63_8000_ContentAware,-0.560837102168626,-1.40752330334043,0.48750676906592
Messaging,productivity,1000_1000000_Fixed,2.97049851506915,1.53346469758522,5.38056638422167
Messaging,productivity,1000_1600_Fixed,2.74176362234538,1.44528967219141,5.69087749958329
Messaging,productivity,1000_1600_ContentAware,2.89740073546327,1.40271017744098,6.30700757360406
Messaging,productivity,1000_320_Fixed,1.51572271962371,0.433178406002026,2.61139422020061
Messaging,productivity,1000_320_ContentAware,1.51365969718576,0.77120551653129,2.8542561739821
Messaging,productivity,1000_40000_Fixed,4.37483146455257,1.69630755523547,7.97264348097551
Messaging,productivity,1000_40000_ContentAware,2.80974719566303,1.51279211185036,5.61900296276922
Messaging,productivity,1000_64_Fixed,-1.27600216565956,-2.1134285361548,-0.43993912466529
Messaging,productivity,1000_64_ContentAware,-1.27251570064192,-2.61236573939237,-0.221459407635314
Messaging,productivity,1000_8000_Fixed,3.9418678239923,1.70332188912493,6.96596239733607
Messaging,productivity,1000_8000_ContentAware,2.78201524832128,1.61946320284284,4.69212984252056
Messaging,productivity,125_1600_Fixed,-1.50432205118118,-2.51865583726645,-0.64763258755211
Messaging,productivity,125_1600_ContentAware,-0.0411022034607493,-0.946831778800763,0.611783634756677
Messaging,productivity,125_320_Fixed,-1.0539972467487,-2.19414653610802,-0.312012160133172
Messaging,productivity,125_320_ContentAware,-0.319016889897813,-1.10519940224976,0.451243278433781
Messaging,productivity,125_40000_Fixed,-2.47435227066566,-6.02788839933224,-0.987342312125548
Messaging,productivity,125_40000_ContentAware,-0.384154807898153,-1.10664852053047,0.217315618935549
Messaging,productivity,125_64_Fixed,-1.65205020983962,-2.66742849593012,-0.857862466254218
Messaging,productivity,125_64_ContentAware,-0.821486376726889,-1.77372892527732,-0.0790757860076933
Messaging,productivity,125_8000_Fixed,-1.66378850120248,-2.85196842233539,-0.473137065855624
Messaging,productivity,125_8000_ContentAware,-0.4357010005534674,-1.34323933684422,0.229654942530964
Messaging,productivity,250_1600_Fixed,-0.175377374077521,-1.07056263423938,0.76126557150494
Messaging,productivity,250_1600_ContentAware,0.790914706841332,0.273546810217464,1.5560179869765
Messaging,productivity,250_320_Fixed,0.155042962143442,-0.619932758052743,0.780997967429686
Messaging,productivity,250_320_ContentAware,-0.409958498104918,-2.84332088024177,0.610719678407389
Messaging,productivity,250_40000_Fixed,0.306304072062765,-0.846686379233394,1.3356997557244
Messaging,productivity,250_40000_ContentAware,0.699733727241766,-0.12347303833007,1.69220951238724
Messaging,productivity,250_64_Fixed,-0.814407661866156,-1.71009847170665,-0.0672104588851998
Messaging,productivity,250_64_ContentAware,-0.679139637631992,-1.88792146004948,0.326323715963837
Messaging,productivity,250_8000_Fixed,0.228729067653913,-0.433328533285754,0.87114532129065
Messaging,productivity,250_8000_ContentAware,-0.0147751917099576,-0.918618412163577,1.04222699943341
Messaging,productivity,500_1600_Fixed,2.04297292521214,1.21502197679845,3.91635918906516
Messaging,productivity,500_1600_ContentAware,2.21038411834371,0.766687359131317,5.99893863339404
Messaging,productivity,500_320_Fixed,1.62469386391035,0.696773811036304,3.10896867336269
Messaging,productivity,500_320_ContentAware,1.30377069821819,0.627871719197228,2.22555408720811
Messaging,productivity,500_40000_Fixed,2.33500311086304,1.36788646016294,3.97517814427295
Messaging,productivity,500_40000_ContentAware,1.90149653984162,0.732983536502961,3.76568190622753
Messaging,productivity,500_64_Fixed,-0.320957115559248,-1.74101394575282,0.845363072600231
Messaging,productivity,500_64_ContentAware,-0.53274085731826,-1.42781160040605,0.256105644487996
Messaging,productivity,500_8000_Fixed,1.52880680392987,0.666757879647263,2.76205290132266
Messaging,productivity,500_8000_ContentAware,1.33759054253661,0.431778474960071,3.03031100323754
Messaging,productivity,63_1600_Fixed,-2.17041784382798,-3.64604662491483,-1.18189869400005
Messaging,productivity,63_1600_ContentAware,-1.5732892050468,-2.78502051281106,-0.674617815383305
Messaging,productivity,63_320_Fixed,-2.71912598420658,-6.36260631835269,-1.55275781526981
Messaging,productivity,63_320_ContentAware,-1.6948907034273,-3.28947839820262,-0.422310154118002
Messaging,productivity,63_40000_Fixed,-4.34168725876581,-9.053548663165,-2.23719705788219
Messaging,productivity,63_40000_ContentAware,-2.71276502686722,-5.36083232981983,-1.2587098322835
Messaging,productivity,63_64_Fixed,-2.73685396386555,-5.70871960343246,-1.6104310724136
Messaging,productivity,63_64_ContentAware,-2.427364701862,-4.57894608928816,-1.15971452633301
Messaging,productivity,63_8000_Fixed,-3.86438737473379,-5.98981747644348,-2.12223050824779
Messaging,productivity,63_8000_ContentAware,-1.92631353268669,-3.33113166248128,-0.94040499134402
Porsche,UGC,1000_1000000_Fixed,2.78745007166343,1.379190755049,5.98329916070307
Porsche,UGC,1000_1600_Fixed,3.05171965289735,1.17280328034952,6.40473944253615
Porsche,UGC,1000_1600_ContentAware,4.62025475595923,2.11986134237324,8.70705258974954
Porsche,UGC,1000_320_Fixed,1.86469873275577,0.997043625858893,3.65093665893936
Porsche,UGC,1000_320_ContentAware,3.37202772300229,1.74155033274981,9.21712199538767
Porsche,UGC,1000_40000_Fixed,2.79623499151983,0.735884772860506,6.50104363415147
Porsche,UGC,1000_40000_ContentAware,2.87622082132218,1.21689629367655,8.2915408010757
Porsche,UGC,1000_64_Fixed,0.768012925912002,-0.166657277428301,2.29690833727079
Porsche,UGC,1000_64_ContentAware,0.121763148365323,-0.890280629458478,0.814311063785901
Porsche,UGC,1000_8000_Fixed,5.13947015526104,2.92621113291691,11.2841129855523
Porsche,UGC,1000_8000_ContentAware,3.3337905365527,1.562878100025385,6.1874289603503
Porsche,UGC,125_1600_Fixed,-1.33262146537373,-3.28304639153209,-0.343689758732303
Porsche,UGC,125_1600_ContentAware,-1.64796806247582,-3.18329079820407,-0.668872323192914
Porsche,UGC,125_320_Fixed,-2.01261998645231,-4.84405116887629,-0.637165526472914
Porsche,UGC,125_320_ContentAware,-0.907652334887428,-2.29523715853772,-0.0272882238572537
Porsche,UGC,125_40000_Fixed,-1.39077550669921,-3.40948851950985,-0.69932463214255
Porsche,UGC,125_40000_ContentAware,-1.22200487359933,-3.36341849665455,-0.219358893436757
Porsche,UGC,125_64_Fixed,-1.7270953255785,-4.19548255830658,-0.799865462362022
Porsche,UGC,125_64_ContentAware,-1.24615141070875,-2.80530017698394,-0.254656676370998
Porsche,UGC,125_8000_Fixed,-1.62106232614908,-3.30392526230897,-0.593100206563807
Porsche,UGC,125_8000_ContentAware,-1.55626372440159,-2.75367416263714,-0.839675433374126
